"STUDY_ID","YEAR","LOCATION","ENTRY","IS_CHECK","STUDY_TYPE","SITE","YIELD_ADJ"
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT080170",FALSE,"S2MET","Aberdeen",6989.47849744076
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT080236",FALSE,"S2MET","Aberdeen",6814.16550184089
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT080270",FALSE,"S2MET","Aberdeen",5580.2532620885
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT080281",FALSE,"S2MET","Aberdeen",8536.21786411776
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090059",FALSE,"S2MET","Aberdeen",6575.30685433276
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090124",FALSE,"S2MET","Aberdeen",7138.66785844402
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090128",FALSE,"S2MET","Aberdeen",6609.86835192016
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090193",FALSE,"S2MET","Aberdeen",6984.1117661669
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090194",FALSE,"S2MET","Aberdeen",7002.15325389358
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090226",FALSE,"S2MET","Aberdeen",7475.21524866184
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090234",FALSE,"S2MET","Aberdeen",7282.70250865836
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","MT090235",FALSE,"S2MET","Aberdeen",7212.33486015125
"S2MET_2016_Aberdeen","2016","Aberdeen, ID","ND24393",FALSE,"S2MET","Aberdeen",6761.94429469936
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3301-001",FALSE,"S2MET","Alburgh",2036.44938617259
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3301-016",FALSE,"S2MET","Alburgh",2051.21563012898
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3301-021",FALSE,"S2MET","Alburgh",2114.60699117804
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3302-011",FALSE,"S2MET","Alburgh",2124.59704249164
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3302-026",FALSE,"S2MET","Alburgh",2636.6865535858
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3304-022",FALSE,"S2MET","Alburgh",2100.94728557669
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3305-002",FALSE,"S2MET","Alburgh",1890.36332280337
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3306-007",FALSE,"S2MET","Alburgh",1970.64364136482
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3306-013",FALSE,"S2MET","Alburgh",2207.20036787356
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3306-017",FALSE,"S2MET","Alburgh",2198.55787522738
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3307-008",FALSE,"S2MET","Alburgh",2122.57426789537
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3308-020",FALSE,"S2MET","Alburgh",2222.07654397453
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3308-025",FALSE,"S2MET","Alburgh",1857.63383103603
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3309-029",FALSE,"S2MET","Alburgh",2221.77743773135
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3310-009",FALSE,"S2MET","Alburgh",1821.26559343169
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3310-012",FALSE,"S2MET","Alburgh",2012.1954984878
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3310-017",FALSE,"S2MET","Alburgh",2123.22799018699
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3310-018",FALSE,"S2MET","Alburgh",2299.50389914616
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3310-019",FALSE,"S2MET","Alburgh",2154.21204775166
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3312-012",FALSE,"S2MET","Alburgh",2572.8746989153
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3312-020",FALSE,"S2MET","Alburgh",1757.45202721136
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3314-015",FALSE,"S2MET","Alburgh",2550.81771417941
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3315-005",FALSE,"S2MET","Alburgh",2246.1839032163
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3315-015",FALSE,"S2MET","Alburgh",2185.8610726353
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3316-005",FALSE,"S2MET","Alburgh",1913.25700114837
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3316-020",FALSE,"S2MET","Alburgh",2516.17148065836
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3317-006",FALSE,"S2MET","Alburgh",1955.41864502916
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3317-014",FALSE,"S2MET","Alburgh",2233.10696512654
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3317-016",FALSE,"S2MET","Alburgh",2188.38701055723
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3317-018",FALSE,"S2MET","Alburgh",1811.90601951346
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3317-025",FALSE,"S2MET","Alburgh",2085.89768381269
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3318-006",FALSE,"S2MET","Alburgh",2098.06185061299
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3324-018",FALSE,"S2MET","Alburgh",2052.93643516934
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3328-025",FALSE,"S2MET","Alburgh",2264.82884270972
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3335-007",FALSE,"S2MET","Alburgh",1935.46219731857
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3336-002",FALSE,"S2MET","Alburgh",1972.91649681194
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3336-016",FALSE,"S2MET","Alburgh",2152.79879637189
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3337-013",FALSE,"S2MET","Alburgh",2036.30079024465
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3340-004",FALSE,"S2MET","Alburgh",1963.42737497417
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3340-013",FALSE,"S2MET","Alburgh",2333.00700504755
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3340-022",FALSE,"S2MET","Alburgh",1943.91582798826
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3340-025",FALSE,"S2MET","Alburgh",2258.7586425199
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3342-004",FALSE,"S2MET","Alburgh",1730.34951515355
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3342-009",FALSE,"S2MET","Alburgh",2111.09214069096
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3342-010",FALSE,"S2MET","Alburgh",1833.68446035256
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3342-013",FALSE,"S2MET","Alburgh",2126.85331158077
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3342-018",FALSE,"S2MET","Alburgh",2139.08325564087
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3342-022",FALSE,"S2MET","Alburgh",2307.28381981978
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3345-013",FALSE,"S2MET","Alburgh",2003.64266957155
"S2MET_2016_Alburgh","2016","Alburgh, VT","2MS14_3346-002",FALSE,"S2MET","Alburgh",2078.64012638606
"S2MET_2016_Alma","2016","Alma, WI","03WA-119.4",FALSE,"S2MET","Alma",4893.8944903951
"S2MET_2016_Alma","2016","Alma, WI","04AB013-79",FALSE,"S2MET","Alma",5000.01169972538
"S2MET_2016_Alma","2016","Alma, WI","04AB088-46",FALSE,"S2MET","Alma",5322.7777205398
"S2MET_2016_Alma","2016","Alma, WI","04WA-102.43",FALSE,"S2MET","Alma",4766.15185977391
"S2MET_2016_Alma","2016","Alma, WI","04WA-118.11",FALSE,"S2MET","Alma",5367.26825744003
"S2MET_2016_Alma","2016","Alma, WI","04WNZ-128",FALSE,"S2MET","Alma",4931.81217350508
"S2MET_2016_Alma","2016","Alma, WI","05WA-303.17",FALSE,"S2MET","Alma",4721.99350845408
"S2MET_2016_Alma","2016","Alma, WI","05WA-324.17",FALSE,"S2MET","Alma",4918.96682521422
"S2MET_2016_Alma","2016","Alma, WI","05WA-360.21",FALSE,"S2MET","Alma",5001.46820301192
"S2MET_2016_Alma","2016","Alma, WI","06WA-406.18",FALSE,"S2MET","Alma",5374.21801912437
"S2MET_2016_Alma","2016","Alma, WI","06WA-406.6",FALSE,"S2MET","Alma",5530.4150670135
"S2MET_2016_Alma","2016","Alma, WI","06WA-412.14",FALSE,"S2MET","Alma",5143.9418997717
"S2MET_2016_Alma","2016","Alma, WI","06WA-419.6",FALSE,"S2MET","Alma",5444.99850747169
"S2MET_2016_Alma","2016","Alma, WI","06WA-422.19",FALSE,"S2MET","Alma",5002.66300050012
"S2MET_2016_Alma","2016","Alma, WI","06WA-425.3",FALSE,"S2MET","Alma",5848.94996395886
"S2MET_2016_Alma","2016","Alma, WI","06WA-427.31",FALSE,"S2MET","Alma",5138.69893772088
"S2MET_2016_Alma","2016","Alma, WI","06WA-427.50",FALSE,"S2MET","Alma",4917.47914997465
"S2MET_2016_Alma","2016","Alma, WI","06WA-431.16",FALSE,"S2MET","Alma",5490.55005054112
"S2MET_2016_Alma","2016","Alma, WI","06WA-431.25",FALSE,"S2MET","Alma",5441.21969313262
"S2MET_2016_Alma","2016","Alma, WI","06WA-444.5",FALSE,"S2MET","Alma",4722.98388365182
"S2MET_2016_Alma","2016","Alma, WI","06WA-448.5",FALSE,"S2MET","Alma",5159.0388159187
"S2MET_2016_Alma","2016","Alma, WI","06WA-455.5",FALSE,"S2MET","Alma",5259.95958553668
"S2MET_2016_Alma","2016","Alma, WI","06WA-461.1",FALSE,"S2MET","Alma",5223.35964762466
"S2MET_2016_Alma","2016","Alma, WI","06WA-466.6",FALSE,"S2MET","Alma",5555.60564047179
"S2MET_2016_Alma","2016","Alma, WI","06WA-475.15",FALSE,"S2MET","Alma",5466.06991703688
"S2MET_2016_Alma","2016","Alma, WI","07WA-682.1",FALSE,"S2MET","Alma",5068.6761051978
"S2MET_2016_Alma","2016","Alma, WI","08-AB-17",FALSE,"S2MET","Alma",5413.75419056118
"S2MET_2016_Alma","2016","Alma, WI","09-MT-62",FALSE,"S2MET","Alma",5574.71689809218
"S2MET_2016_Alma","2016","Alma, WI","09-N2-18",FALSE,"S2MET","Alma",6043.89141635496
"S2MET_2016_Alma","2016","Alma, WI","09-N2-31",FALSE,"S2MET","Alma",5915.17469156138
"S2MET_2016_Alma","2016","Alma, WI","09-N2-91",FALSE,"S2MET","Alma",6007.0359630389
"S2MET_2016_Alma","2016","Alma, WI","09-WA-39",FALSE,"S2MET","Alma",5160.99182178468
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X00017-4",FALSE,"S2MET","Alma",5194.1724228026
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X00022-4",FALSE,"S2MET","Alma",5726.24636050684
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X00026-2",FALSE,"S2MET","Alma",5356.3762465835
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X00027-9",FALSE,"S2MET","Alma",4652.45919148814
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X00103-4",FALSE,"S2MET","Alma",5303.05162012759
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01082-10",FALSE,"S2MET","Alma",4174.92750749084
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01082-12",FALSE,"S2MET","Alma",4627.92503246282
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01083-9",FALSE,"S2MET","Alma",4732.47009647825
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01084-15",FALSE,"S2MET","Alma",5034.9909169043
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01084-6",FALSE,"S2MET","Alma",4830.86372084914
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01085-14",FALSE,"S2MET","Alma",5292.31266401166
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01085-3",FALSE,"S2MET","Alma",4551.74917283434
"S2MET_2016_Alma","2016","Alma, WI","2AB04-X01085-6",FALSE,"S2MET","Alma",4979.27419425728
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X02001-2",FALSE,"S2MET","Alma",5426.47970928204
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X020021-49",FALSE,"S2MET","Alma",4647.07858671191
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X02005-45",FALSE,"S2MET","Alma",5248.90435010907
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X031088-33",FALSE,"S2MET","Alma",4921.41446815373
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X031123-44",FALSE,"S2MET","Alma",5590.80606695883
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X031170-28",FALSE,"S2MET","Alma",5817.67314931313
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M114-21",FALSE,"S2MET","Alma",4911.24972455542
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M114-25",FALSE,"S2MET","Alma",5134.80212772867
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M120-23",FALSE,"S2MET","Alma",4508.90787833273
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M122-15",FALSE,"S2MET","Alma",5365.16255008981
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M122-47",FALSE,"S2MET","Alma",5620.73224433294
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M219-14",FALSE,"S2MET","Alma",5336.49312093363
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M219-46",FALSE,"S2MET","Alma",4580.12695798492
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M281-32",FALSE,"S2MET","Alma",5196.19905146155
"S2MET_2016_Alma","2016","Alma, WI","2AB07-X04M281-8",FALSE,"S2MET","Alma",5347.19111138412
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X04M278-10",FALSE,"S2MET","Alma",4311.14989186775
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X05M006-32",FALSE,"S2MET","Alma",5809.08384094236
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X05M011-46",FALSE,"S2MET","Alma",5163.180140488
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X05M028-12",FALSE,"S2MET","Alma",5040.53999656403
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X05M028-76",FALSE,"S2MET","Alma",4769.62886403943
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X05M030-72",FALSE,"S2MET","Alma",5907.74310217883
"S2MET_2016_Alma","2016","Alma, WI","2AB08-X05M046-21",FALSE,"S2MET","Alma",5709.3328431545
"S2MET_2016_Alma","2016","Alma, WI","2B05-0655",FALSE,"S2MET","Alma",5629.21324670419
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3301-001",FALSE,"S2MET","Alma",5583.70764541991
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3301-016",FALSE,"S2MET","Alma",5420.74028308765
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3301-021",FALSE,"S2MET","Alma",5752.16373099032
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3302-011",FALSE,"S2MET","Alma",5305.84884562187
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3302-026",FALSE,"S2MET","Alma",5276.15019362764
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3304-022",FALSE,"S2MET","Alma",4408.20800819791
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3305-002",FALSE,"S2MET","Alma",5625.20868670233
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3306-007",FALSE,"S2MET","Alma",5594.77718897615
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3306-013",FALSE,"S2MET","Alma",5306.31268722261
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3306-017",FALSE,"S2MET","Alma",5073.42645261533
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3307-008",FALSE,"S2MET","Alma",5178.38591537499
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3308-020",FALSE,"S2MET","Alma",5115.67617969207
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3308-025",FALSE,"S2MET","Alma",4659.92342103396
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3309-029",FALSE,"S2MET","Alma",4797.34066990269
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3310-009",FALSE,"S2MET","Alma",6165.44551779851
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3310-012",FALSE,"S2MET","Alma",5235.44503872162
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3310-017",FALSE,"S2MET","Alma",5019.91990966211
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3310-018",FALSE,"S2MET","Alma",5746.80779568767
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3310-019",FALSE,"S2MET","Alma",5923.51117443909
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3312-012",FALSE,"S2MET","Alma",5026.18652737322
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3312-020",FALSE,"S2MET","Alma",5594.40464231856
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3314-015",FALSE,"S2MET","Alma",5069.92505783411
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3315-005",FALSE,"S2MET","Alma",4815.3802118376
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3315-015",FALSE,"S2MET","Alma",5420.06345707783
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3316-005",FALSE,"S2MET","Alma",4871.99969909822
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3316-020",FALSE,"S2MET","Alma",5691.67311898713
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3317-006",FALSE,"S2MET","Alma",5387.15829543468
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3317-014",FALSE,"S2MET","Alma",4816.10304217943
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3317-016",FALSE,"S2MET","Alma",5191.20720847552
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3317-018",FALSE,"S2MET","Alma",5207.94854651278
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3317-025",FALSE,"S2MET","Alma",5597.33922509129
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3318-006",FALSE,"S2MET","Alma",5606.53587525453
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3324-018",FALSE,"S2MET","Alma",5709.49593842042
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3328-025",FALSE,"S2MET","Alma",4998.84665576862
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3335-007",FALSE,"S2MET","Alma",5305.86212399425
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3336-002",FALSE,"S2MET","Alma",6013.23273387843
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3336-016",FALSE,"S2MET","Alma",5695.88189370817
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3337-013",FALSE,"S2MET","Alma",5276.10714462443
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3340-004",FALSE,"S2MET","Alma",5577.01019573495
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3340-013",FALSE,"S2MET","Alma",5716.64546828261
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3340-022",FALSE,"S2MET","Alma",5676.53869456408
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3340-025",FALSE,"S2MET","Alma",5231.19862549978
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3342-004",FALSE,"S2MET","Alma",5587.55312066542
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3342-009",FALSE,"S2MET","Alma",5746.1084608414
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3342-010",FALSE,"S2MET","Alma",6153.99020351805
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3342-013",FALSE,"S2MET","Alma",5078.13362782773
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3342-018",FALSE,"S2MET","Alma",4876.17690429045
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3342-022",FALSE,"S2MET","Alma",5820.66926265661
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3345-013",FALSE,"S2MET","Alma",5289.23692911258
"S2MET_2016_Alma","2016","Alma, WI","2MS14_3346-002",FALSE,"S2MET","Alma",5539.31819488968
"S2MET_2016_Alma","2016","Alma, WI","2ND21089",FALSE,"S2MET","Alma",5400.51467256658
"S2MET_2016_Alma","2016","Alma, WI","2ND23146",FALSE,"S2MET","Alma",5598.65384930994
"S2MET_2016_Alma","2016","Alma, WI","2ND23164",FALSE,"S2MET","Alma",4967.43702436146
"S2MET_2016_Alma","2016","Alma, WI","2ND24186",FALSE,"S2MET","Alma",5542.27096823886
"S2MET_2016_Alma","2016","Alma, WI","2ND24205",FALSE,"S2MET","Alma",5470.80068237632
"S2MET_2016_Alma","2016","Alma, WI","2ND24238",FALSE,"S2MET","Alma",5484.75765598707
"S2MET_2016_Alma","2016","Alma, WI","2ND24259",FALSE,"S2MET","Alma",4981.93098645486
"S2MET_2016_Alma","2016","Alma, WI","2ND24341",FALSE,"S2MET","Alma",5545.17928927435
"S2MET_2016_Alma","2016","Alma, WI","2ND24365",FALSE,"S2MET","Alma",5769.52374092886
"S2MET_2016_Alma","2016","Alma, WI","2ND24379",FALSE,"S2MET","Alma",5604.43571790797
"S2MET_2016_Alma","2016","Alma, WI","2ND24385",FALSE,"S2MET","Alma",5965.56766354308
"S2MET_2016_Alma","2016","Alma, WI","2ND24388",FALSE,"S2MET","Alma",5965.61049688654
"S2MET_2016_Alma","2016","Alma, WI","2ND24424",FALSE,"S2MET","Alma",5446.49715694769
"S2MET_2016_Alma","2016","Alma, WI","2ND24434",FALSE,"S2MET","Alma",5470.06901613895
"S2MET_2016_Alma","2016","Alma, WI","2ND24510",FALSE,"S2MET","Alma",5220.82852182079
"S2MET_2016_Alma","2016","Alma, WI","2ND24519",FALSE,"S2MET","Alma",5764.79243195946
"S2MET_2016_Alma","2016","Alma, WI","2ND26306",FALSE,"S2MET","Alma",5510.56387879598
"S2MET_2016_Alma","2016","Alma, WI","2ND26319",FALSE,"S2MET","Alma",5847.99374839852
"S2MET_2016_Alma","2016","Alma, WI","2ND26321",FALSE,"S2MET","Alma",5760.76232223757
"S2MET_2016_Alma","2016","Alma, WI","2ND26322",FALSE,"S2MET","Alma",5497.46537067848
"S2MET_2016_Alma","2016","Alma, WI","2ND26324",FALSE,"S2MET","Alma",5333.24866155502
"S2MET_2016_Alma","2016","Alma, WI","2ND26325",FALSE,"S2MET","Alma",5448.46719730391
"S2MET_2016_Alma","2016","Alma, WI","2ND26326",FALSE,"S2MET","Alma",5414.9398974488
"S2MET_2016_Alma","2016","Alma, WI","2ND26328",FALSE,"S2MET","Alma",5544.43804474516
"S2MET_2016_Alma","2016","Alma, WI","2ND26330",FALSE,"S2MET","Alma",5326.78905244492
"S2MET_2016_Alma","2016","Alma, WI","2ND26333",FALSE,"S2MET","Alma",5706.16552029907
"S2MET_2016_Alma","2016","Alma, WI","2ND26334",FALSE,"S2MET","Alma",5788.15520721067
"S2MET_2016_Alma","2016","Alma, WI","2ND26341",FALSE,"S2MET","Alma",4732.55454787919
"S2MET_2016_Alma","2016","Alma, WI","2ND26342",FALSE,"S2MET","Alma",5154.90872130022
"S2MET_2016_Alma","2016","Alma, WI","2ND26346",FALSE,"S2MET","Alma",4588.35874432144
"S2MET_2016_Alma","2016","Alma, WI","2ND26348",FALSE,"S2MET","Alma",5181.32708868053
"S2MET_2016_Alma","2016","Alma, WI","2ND26350",FALSE,"S2MET","Alma",5483.85006536008
"S2MET_2016_Alma","2016","Alma, WI","2ND26351",FALSE,"S2MET","Alma",6097.01791138765
"S2MET_2016_Alma","2016","Alma, WI","2ND26352",FALSE,"S2MET","Alma",5513.12399166326
"S2MET_2016_Alma","2016","Alma, WI","2ND26361",FALSE,"S2MET","Alma",5284.6520905186
"S2MET_2016_Alma","2016","Alma, WI","2ND26369",FALSE,"S2MET","Alma",5180.95191679442
"S2MET_2016_Alma","2016","Alma, WI","2ND26373",FALSE,"S2MET","Alma",5679.26393099073
"S2MET_2016_Alma","2016","Alma, WI","2ND26388",FALSE,"S2MET","Alma",5520.3623366162
"S2MET_2016_Alma","2016","Alma, WI","2ND27344",FALSE,"S2MET","Alma",5287.01474745111
"S2MET_2016_Alma","2016","Alma, WI","2ND27346",FALSE,"S2MET","Alma",6017.29047699704
"S2MET_2016_Alma","2016","Alma, WI","2ND27347",FALSE,"S2MET","Alma",4941.19643263356
"S2MET_2016_Alma","2016","Alma, WI","2ND27348",FALSE,"S2MET","Alma",5915.84950245109
"S2MET_2016_Alma","2016","Alma, WI","2ND27349",FALSE,"S2MET","Alma",5983.31692735503
"S2MET_2016_Alma","2016","Alma, WI","2ND27353",FALSE,"S2MET","Alma",5440.44551790406
"S2MET_2016_Alma","2016","Alma, WI","2ND27360",FALSE,"S2MET","Alma",6503.80368192879
"S2MET_2016_Alma","2016","Alma, WI","2ND27362",FALSE,"S2MET","Alma",4652.39604512391
"S2MET_2016_Alma","2016","Alma, WI","2ND27368",FALSE,"S2MET","Alma",5533.92465249223
"S2MET_2016_Alma","2016","Alma, WI","2ND27373",FALSE,"S2MET","Alma",6186.24669650527
"S2MET_2016_Alma","2016","Alma, WI","2ND27374",FALSE,"S2MET","Alma",5694.98363006288
"S2MET_2016_Alma","2016","Alma, WI","2ND27375",FALSE,"S2MET","Alma",5768.03350412606
"S2MET_2016_Alma","2016","Alma, WI","2ND27377",FALSE,"S2MET","Alma",5888.38302265979
"S2MET_2016_Alma","2016","Alma, WI","2ND27378",FALSE,"S2MET","Alma",5982.46848369661
"S2MET_2016_Alma","2016","Alma, WI","2ND27379",FALSE,"S2MET","Alma",5811.79113769506
"S2MET_2016_Alma","2016","Alma, WI","2ND27380",FALSE,"S2MET","Alma",6060.51236775645
"S2MET_2016_Alma","2016","Alma, WI","2ND27390",FALSE,"S2MET","Alma",5610.95529675941
"S2MET_2016_Alma","2016","Alma, WI","2ND27394",FALSE,"S2MET","Alma",5692.90343543364
"S2MET_2016_Alma","2016","Alma, WI","2ND27395",FALSE,"S2MET","Alma",5601.48698069514
"S2MET_2016_Alma","2016","Alma, WI","2ND27396",FALSE,"S2MET","Alma",5726.342651261
"S2MET_2016_Alma","2016","Alma, WI","2ND27397",FALSE,"S2MET","Alma",6314.02487036644
"S2MET_2016_Alma","2016","Alma, WI","2ND27403",FALSE,"S2MET","Alma",5595.11136750031
"S2MET_2016_Alma","2016","Alma, WI","2ND27404",FALSE,"S2MET","Alma",6234.75765895131
"S2MET_2016_Alma","2016","Alma, WI","2ND27405",FALSE,"S2MET","Alma",5913.32598012554
"S2MET_2016_Alma","2016","Alma, WI","2ND27408",FALSE,"S2MET","Alma",4793.02885226534
"S2MET_2016_Alma","2016","Alma, WI","2ND27416",FALSE,"S2MET","Alma",5873.67894575142
"S2MET_2016_Alma","2016","Alma, WI","2ND27419",FALSE,"S2MET","Alma",5144.29028984616
"S2MET_2016_Alma","2016","Alma, WI","2ND27421",FALSE,"S2MET","Alma",5837.92367315045
